"","Isemination_on_farm_TRUE","Weaners_on_farm_TRUE","Fattening_on_farm_TRUE","season_sampling_autumn","season_sampling_winter","season_sampling_spring","season_sampling_summer","farrowing_room_temperature_NA","farrowing_room_temperature_<17","farrowing_room_temperature_17–20","farrowing_room_temperature_20–23","farrowing_nest_temperature_ok_NA","farrowing_nest_temperature_ok_TRUE","farrowing_airflow_NA","farrowing_airflow_0.2–<0.4","farrowing_airflow_0.1–<0.2","farrowing_airflow_>=0.4","farrowing_air_quality_2","farrowing_air_quality_3","ai_sows_room_temperature_<15","ai_sows_room_temperature_18–<21","ai_sows_room_temperature_>=24","ai_sows_airflow_NA","ai_sows_airflow_0.1–<0.2","ai_sows_airflow_>=0.4","ai_sows_airflow_0.2–<0.4","ai_sows_air_quality_2","ai_sows_air_quality_3","gestation_sows_qm_per_animal_2.5–<3.5","gestation_sows_qm_per_animal_3.5–<4.5","gestation_sows_qm_per_animal_<2.5","gestation_sows_qm_per_animal_4.5–<6.0","gestation_sows_animals_per_water_source_12–<16","gestation_sows_animals_per_water_source_4–<8","gestation_sows_animals_per_water_source_8–<12","gestation_sows_animals_per_water_source_>=16","gestation_sows_room_temperature_<13","gestation_sows_room_temperature_17–<21","gestation_sows_room_temperature_21–<25","gestation_sows_room_temperature_>=25","gestation_sows_airflow_NA","gestation_sows_airflow_0.1–<0.2","gestation_sows_airflow_0.2–<0.4","gestation_sows_airflow_>=0.4","gestation_sows_air_quality_NA","gestation_sows_air_quality_2","weaners_qm_per_animal_<0.3","weaners_qm_per_animal_0.3–<0.4","weaners_qm_per_animal_0.6–<1.0","weaners_qm_per_animal_0.4–<0.6","weaners_animals_per_feeding_site_factor_<30","weaners_animals_per_feeding_site_factor_<40","weaners_animals_per_feeding_site_factor_>40","weaners_animals_per_feeding_site_factor_trough","weaners_animals_per_water_source_10–<15","weaners_animals_per_water_source_15–<25","weaners_animals_per_water_source_25–<40","weaners_room_temperature_NA","weaners_room_temperature_<15","weaners_room_temperature_15–<18","weaners_room_temperature_21–<25","weaners_room_temperature_18–<21","weaners_airflow_NA","weaners_airflow_0.1–<0.2","weaners_airflow_0.2–<0.4","weaners_airflow_>=0.4","weaners_air_quality_2","weaners_air_quality_3","fattening_pigs_qm_per_animal_NA","fattening_pigs_qm_per_animal_0.5–<1.0","fattening_pigs_qm_per_animal_1.0–<1.5","fattening_pigs_feeding_site_per_animal_factor_under 25 Animals/feeder","fattening_pigs_feeding_site_per_animal_factor_Other","fattening_pigs_feeding_site_per_animal_factor_under 25cm trough/animal","fattening_pigs_feeding_site_per_animal_factor_over 25 Animals/feeder","fattening_pigs_animals_per_water_source_10–<15","fattening_pigs_animals_per_water_source_>=15","fattening_pigs_room_temperature_20–<25","fattening_pigs_room_temperature_10–<15","fattening_pigs_airflow_NA","fattening_pigs_airflow_0.2–<0.4","fattening_pigs_airflow_0.1–<0.2","fattening_pigs_airflow_>=0.4","fattening_pigs_air_quality_2","fattening_pigs_air_quality_3"
"1",-1.21983605455815,-1.9435099097331,0.683244853190834,1.9919839356782,-0.584237394672177,-0.683244853190834,-0.53511729131464,1.28308139739474,-0.408507655586645,-0.547418182623364,-0.42167679655717,1.50703612920754,-1.16087150086021,1.19973853360622,-0.571969348977909,-0.42167679655717,-0.260440127148371,-1.07048168339433,-0.339327065149329,-0.309385355577173,-0.339327065149329,-0.242584949300485,0.760013324333565,-0.367794408974263,-0.242584949300485,-0.408507655586645,-0.721245535134339,-0.277426597934263,-0.53511729131464,-0.42167679655717,-0.339327065149329,-0.32456914940173,-0.395155852984804,-0.510416743970309,-0.42167679655717,-0.242584949300485,-0.293702008105524,-0.485512896097753,-0.260440127148371,-0.242584949300485,0.988055650383099,-0.395155852984804,-0.53511729131464,-0.309385355577173,1.26148061155665,-0.760013324333565,-0.485512896097753,-0.683244853190834,-0.260440127148371,-0.559699167316458,-0.460308043755083,-0.497995983919549,-0.434686531827685,-0.277426597934263,-0.683244853190834,-0.485512896097753,-0.277426597934263,1.50703612920754,-0.277426597934263,-0.434686531827685,-0.460308043755083,-0.497995983919549,1.42561924927466,-0.584237394672177,-0.497995983919549,-0.32456914940173,-1.45189531303052,-0.339327065149329,0.988055650383099,-0.596511598341995,-0.353718980430959,3.05635949019963,-0.242584949300485,-0.309385355577173,-0.277426597934263,-0.472954833477578,-0.485512896097753,-0.395155852984804,-0.242584949300485,0.840612953139732,-0.510416743970309,-0.293702008105524,-0.277426597934263,1.35136294835319,-0.395155852984804
"2",-1.21983605455815,-1.9435099097331,0.683244853190834,-0.497995983919549,1.69793992826601,-0.683244853190834,-0.53511729131464,1.28308139739474,-0.408507655586645,-0.547418182623364,-0.42167679655717,1.50703612920754,-1.16087150086021,1.19973853360622,-0.571969348977909,-0.42167679655717,-0.260440127148371,-1.07048168339433,-0.339327065149329,-0.309385355577173,-0.339327065149329,-0.242584949300485,0.760013324333565,-0.367794408974263,-0.242584949300485,-0.408507655586645,-0.721245535134339,-0.277426597934263,-0.53511729131464,-0.42167679655717,-0.339327065149329,-0.32456914940173,-0.395155852984804,-0.510416743970309,-0.42167679655717,-0.242584949300485,-0.293702008105524,-0.485512896097753,-0.260440127148371,-0.242584949300485,0.988055650383099,-0.395155852984804,-0.53511729131464,-0.309385355577173,1.26148061155665,-0.760013324333565,-0.485512896097753,-0.683244853190834,-0.260440127148371,-0.559699167316458,-0.460308043755083,-0.497995983919549,-0.434686531827685,-0.277426597934263,-0.683244853190834,-0.485512896097753,-0.277426597934263,1.50703612920754,-0.277426597934263,-0.434686531827685,-0.460308043755083,-0.497995983919549,1.42561924927466,-0.584237394672177,-0.497995983919549,-0.32456914940173,-1.45189531303052,-0.339327065149329,0.988055650383099,-0.596511598341995,-0.353718980430959,-0.32456914940173,4.08928914535102,-0.309385355577173,-0.277426597934263,-0.472954833477578,-0.485512896097753,-0.395155852984804,-0.242584949300485,0.840612953139732,-0.510416743970309,-0.293702008105524,-0.277426597934263,1.35136294835319,-0.395155852984804
"3",-1.21983605455815,0.510416743970309,-1.45189531303052,-0.497995983919549,1.69793992826601,-0.683244853190834,-0.53511729131464,1.28308139739474,-0.408507655586645,-0.547418182623364,-0.42167679655717,-0.658245665630879,0.854530410355432,1.19973853360622,-0.571969348977909,-0.42167679655717,-0.260440127148371,0.926685636371211,-0.339327065149329,-0.309385355577173,-0.339327065149329,-0.242584949300485,0.760013324333565,-0.367794408974263,-0.242584949300485,-0.408507655586645,-0.721245535134339,-0.277426597934263,-0.53511729131464,-0.42167679655717,-0.339327065149329,-0.32456914940173,-0.395155852984804,-0.510416743970309,-0.42167679655717,-0.242584949300485,-0.293702008105524,-0.485512896097753,-0.260440127148371,-0.242584949300485,0.988055650383099,-0.395155852984804,-0.53511729131464,-0.309385355577173,1.26148061155665,-0.760013324333565,2.04320010441138,-0.683244853190834,-0.260440127148371,-0.559699167316458,2.15507856848971,-0.497995983919549,-0.434686531827685,-0.277426597934263,1.45189531303052,-0.485512896097753,-0.277426597934263,1.50703612920754,-0.277426597934263,-0.434686531827685,-0.460308043755083,-0.497995983919549,1.42561924927466,-0.584237394672177,-0.497995983919549,-0.32456914940173,0.683244853190834,-0.339327065149329,0.988055650383099,-0.596511598341995,-0.353718980430959,-0.32456914940173,-0.242584949300485,-0.309385355577173,-0.277426597934263,-0.472954833477578,-0.485512896097753,-0.395155852984804,-0.242584949300485,0.840612953139732,-0.510416743970309,-0.293702008105524,-0.277426597934263,-0.734073700340003,-0.395155852984804
"4",0.813224036372102,0.510416743970309,0.683244853190834,-0.497995983919549,1.69793992826601,-0.683244853190834,-0.53511729131464,-0.773138790737853,2.42835106376506,-0.547418182623364,-0.42167679655717,-0.658245665630879,0.854530410355432,-0.826846827215099,1.7343586710943,-0.42167679655717,-0.260440127148371,-1.07048168339433,-0.339327065149329,3.20635732143616,-0.339327065149329,-0.242584949300485,-1.30524027439895,2.69715899914459,-0.242584949300485,-0.408507655586645,1.37539846234921,-0.277426597934263,1.85379918776857,-0.42167679655717,-0.339327065149329,-0.32456914940173,2.51040188955052,-0.510416743970309,-0.42167679655717,-0.242584949300485,3.37757309321353,-0.485512896097753,-0.260440127148371,-0.242584949300485,-1.00399203184089,-0.395155852984804,-0.53511729131464,-0.309385355577173,-0.786377524087261,1.30524027439895,2.04320010441138,-0.683244853190834,-0.260440127148371,-0.559699167316458,-0.460308043755083,1.9919839356782,-0.434686531827685,-0.277426597934263,-0.683244853190834,2.04320010441138,-0.277426597934263,-0.658245665630879,3.57572059559717,-0.434686531827685,-0.460308043755083,-0.497995983919549,-0.695837966907869,-0.584237394672177,-0.497995983919549,-0.32456914940173,-1.45189531303052,2.92343317667114,0.988055650383099,-0.596511598341995,-0.353718980430959,-0.32456914940173,4.08928914535102,-0.309385355577173,-0.277426597934263,-0.472954833477578,-0.485512896097753,-0.395155852984804,-0.242584949300485,-1.18009126113847,-0.510416743970309,-0.293702008105524,-0.277426597934263,1.35136294835319,-0.395155852984804
"5",-1.21983605455815,-1.9435099097331,0.683244853190834,-0.497995983919549,-0.584237394672177,1.45189531303052,-0.53511729131464,1.28308139739474,-0.408507655586645,-0.547418182623364,-0.42167679655717,1.50703612920754,-1.16087150086021,1.19973853360622,-0.571969348977909,-0.42167679655717,-0.260440127148371,-1.07048168339433,-0.339327065149329,-0.309385355577173,-0.339327065149329,-0.242584949300485,0.760013324333565,-0.367794408974263,-0.242584949300485,-0.408507655586645,-0.721245535134339,-0.277426597934263,-0.53511729131464,-0.42167679655717,-0.339327065149329,-0.32456914940173,-0.395155852984804,-0.510416743970309,-0.42167679655717,-0.242584949300485,-0.293702008105524,-0.485512896097753,-0.260440127148371,-0.242584949300485,0.988055650383099,-0.395155852984804,-0.53511729131464,-0.309385355577173,1.26148061155665,-0.760013324333565,-0.485512896097753,-0.683244853190834,-0.260440127148371,-0.559699167316458,-0.460308043755083,-0.497995983919549,-0.434686531827685,-0.277426597934263,-0.683244853190834,-0.485512896097753,-0.277426597934263,1.50703612920754,-0.277426597934263,-0.434686531827685,-0.460308043755083,-0.497995983919549,1.42561924927466,-0.584237394672177,-0.497995983919549,-0.32456914940173,-1.45189531303052,-0.339327065149329,0.988055650383099,-0.596511598341995,-0.353718980430959,-0.32456914940173,4.08928914535102,-0.309385355577173,-0.277426597934263,-0.472954833477578,-0.485512896097753,2.51040188955052,-0.242584949300485,0.840612953139732,-0.510416743970309,-0.293702008105524,-0.277426597934263,1.35136294835319,-0.395155852984804
"6",0.813224036372102,0.510416743970309,-1.45189531303052,-0.497995983919549,-0.584237394672177,1.45189531303052,-0.53511729131464,-0.773138790737853,2.42835106376506,-0.547418182623364,-0.42167679655717,-0.658245665630879,0.854530410355432,-0.826846827215099,-0.571969348977909,2.35251265447684,-0.260440127148371,0.926685636371211,-0.339327065149329,-0.309385355577173,2.92343317667114,-0.242584949300485,-1.30524027439895,2.69715899914459,-0.242584949300485,-0.408507655586645,1.37539846234921,-0.277426597934263,-0.53511729131464,2.35251265447684,-0.339327065149329,-0.32456914940173,2.51040188955052,-0.510416743970309,-0.42167679655717,-0.242584949300485,-0.293702008105524,2.04320010441138,-0.260440127148371,-0.242584949300485,-1.00399203184089,2.51040188955052,-0.53511729131464,-0.309385355577173,-0.786377524087261,-0.760013324333565,-0.485512896097753,1.45189531303052,-0.260440127148371,-0.559699167316458,-0.460308043755083,1.9919839356782,-0.434686531827685,-0.277426597934263,-0.683244853190834,-0.485512896097753,3.57572059559717,-0.658245665630879,-0.277426597934263,2.28210429209535,-0.460308043755083,-0.497995983919549,-0.695837966907869,1.69793992826601,-0.497995983919549,-0.32456914940173,0.683244853190834,-0.339327065149329,0.988055650383099,-0.596511598341995,-0.353718980430959,-0.32456914940173,-0.242584949300485,-0.309385355577173,-0.277426597934263,-0.472954833477578,-0.485512896097753,-0.395155852984804,-0.242584949300485,0.840612953139732,-0.510416743970309,-0.293702008105524,-0.277426597934263,-0.734073700340003,-0.395155852984804
"7",-1.21983605455815,-1.9435099097331,0.683244853190834,-0.497995983919549,-0.584237394672177,1.45189531303052,-0.53511729131464,1.28308139739474,-0.408507655586645,-0.547418182623364,-0.42167679655717,1.50703612920754,-1.16087150086021,1.19973853360622,-0.571969348977909,-0.42167679655717,-0.260440127148371,-1.07048168339433,-0.339327065149329,-0.309385355577173,-0.339327065149329,-0.242584949300485,0.760013324333565,-0.367794408974263,-0.242584949300485,-0.408507655586645,-0.721245535134339,-0.277426597934263,-0.53511729131464,-0.42167679655717,-0.339327065149329,-0.32456914940173,-0.395155852984804,-0.510416743970309,-0.42167679655717,-0.242584949300485,-0.293702008105524,-0.485512896097753,-0.260440127148371,-0.242584949300485,0.988055650383099,-0.395155852984804,-0.53511729131464,-0.309385355577173,1.26148061155665,-0.760013324333565,-0.485512896097753,-0.683244853190834,-0.260440127148371,-0.559699167316458,-0.460308043755083,-0.497995983919549,-0.434686531827685,-0.277426597934263,-0.683244853190834,-0.485512896097753,-0.277426597934263,1.50703612920754,-0.277426597934263,-0.434686531827685,-0.460308043755083,-0.497995983919549,1.42561924927466,-0.584237394672177,-0.497995983919549,-0.32456914940173,-1.45189531303052,-0.339327065149329,-1.00399203184089,-0.596511598341995,-0.353718980430959,-0.32456914940173,-0.242584949300485,-0.309385355577173,-0.277426597934263,2.09745187020491,-0.485512896097753,-0.395155852984804,-0.242584949300485,-1.18009126113847,1.9435099097331,-0.293702008105524,-0.277426597934263,1.35136294835319,-0.395155852984804
"8",-1.21983605455815,-1.9435099097331,0.683244853190834,-0.497995983919549,-0.584237394672177,1.45189531303052,-0.53511729131464,1.28308139739474,-0.408507655586645,-0.547418182623364,-0.42167679655717,1.50703612920754,-1.16087150086021,1.19973853360622,-0.571969348977909,-0.42167679655717,-0.260440127148371,-1.07048168339433,-0.339327065149329,-0.309385355577173,-0.339327065149329,-0.242584949300485,0.760013324333565,-0.367794408974263,-0.242584949300485,-0.408507655586645,-0.721245535134339,-0.277426597934263,-0.53511729131464,-0.42167679655717,-0.339327065149329,-0.32456914940173,-0.395155852984804,-0.510416743970309,-0.42167679655717,-0.242584949300485,-0.293702008105524,-0.485512896097753,-0.260440127148371,-0.242584949300485,0.988055650383099,-0.395155852984804,-0.53511729131464,-0.309385355577173,1.26148061155665,-0.760013324333565,-0.485512896097753,-0.683244853190834,-0.260440127148371,-0.559699167316458,-0.460308043755083,-0.497995983919549,-0.434686531827685,-0.277426597934263,-0.683244853190834,-0.485512896097753,-0.277426597934263,1.50703612920754,-0.277426597934263,-0.434686531827685,-0.460308043755083,-0.497995983919549,1.42561924927466,-0.584237394672177,-0.497995983919549,-0.32456914940173,-1.45189531303052,-0.339327065149329,-1.00399203184089,1.66300203174132,-0.353718980430959,-0.32456914940173,-0.242584949300485,-0.309385355577173,-0.277426597934263,-0.472954833477578,2.04320010441138,-0.395155852984804,-0.242584949300485,-1.18009126113847,-0.510416743970309,-0.293702008105524,-0.277426597934263,-0.734073700340003,-0.395155852984804
"9",-1.21983605455815,-1.9435099097331,0.683244853190834,-0.497995983919549,-0.584237394672177,1.45189531303052,-0.53511729131464,-0.773138790737853,-0.408507655586645,1.81214294937389,-0.42167679655717,-0.658245665630879,0.854530410355432,-0.826846827215099,1.7343586710943,-0.42167679655717,-0.260440127148371,0.926685636371211,-0.339327065149329,-0.309385355577173,-0.339327065149329,-0.242584949300485,0.760013324333565,-0.367794408974263,-0.242584949300485,-0.408507655586645,-0.721245535134339,-0.277426597934263,-0.53511729131464,-0.42167679655717,-0.339327065149329,-0.32456914940173,-0.395155852984804,-0.510416743970309,-0.42167679655717,-0.242584949300485,-0.293702008105524,-0.485512896097753,-0.260440127148371,-0.242584949300485,0.988055650383099,-0.395155852984804,-0.53511729131464,-0.309385355577173,1.26148061155665,-0.760013324333565,-0.485512896097753,-0.683244853190834,3.80893685954493,-0.559699167316458,-0.460308043755083,-0.497995983919549,-0.434686531827685,-0.277426597934263,1.45189531303052,-0.485512896097753,-0.277426597934263,-0.658245665630879,-0.277426597934263,-0.434686531827685,2.15507856848971,-0.497995983919549,-0.695837966907869,-0.584237394672177,1.9919839356782,-0.32456914940173,0.683244853190834,-0.339327065149329,0.988055650383099,-0.596511598341995,-0.353718980430959,-0.32456914940173,-0.242584949300485,-0.309385355577173,-0.277426597934263,-0.472954833477578,-0.485512896097753,-0.395155852984804,-0.242584949300485,0.840612953139732,-0.510416743970309,-0.293702008105524,-0.277426597934263,-0.734073700340003,-0.395155852984804
"10",0.813224036372102,0.510416743970309,0.683244853190834,-0.497995983919549,-0.584237394672177,1.45189531303052,-0.53511729131464,-0.773138790737853,-0.408507655586645,-0.547418182623364,2.35251265447684,-0.658245665630879,0.854530410355432,-0.826846827215099,1.7343586710943,-0.42167679655717,-0.260440127148371,-1.07048168339433,-0.339327065149329,-0.309385355577173,-0.339327065149329,-0.242584949300485,0.760013324333565,-0.367794408974263,-0.242584949300485,-0.408507655586645,-0.721245535134339,-0.277426597934263,-0.53511729131464,2.35251265447684,-0.339327065149329,-0.32456914940173,-0.395155852984804,1.9435099097331,-0.42167679655717,-0.242584949300485,-0.293702008105524,2.04320010441138,-0.260440127148371,-0.242584949300485,-1.00399203184089,2.51040188955052,-0.53511729131464,-0.309385355577173,-0.786377524087261,-0.760013324333565,2.04320010441138,-0.683244853190834,-0.260440127148371,-0.559699167316458,-0.460308043755083,-0.497995983919549,-0.434686531827685,-0.277426597934263,-0.683244853190834,-0.485512896097753,3.57572059559717,-0.658245665630879,-0.277426597934263,-0.434686531827685,-0.460308043755083,1.9919839356782,-0.695837966907869,1.69793992826601,-0.497995983919549,-0.32456914940173,0.683244853190834,-0.339327065149329,-1.00399203184089,1.66300203174132,-0.353718980430959,-0.32456914940173,-0.242584949300485,-0.309385355577173,-0.277426597934263,2.09745187020491,-0.485512896097753,-0.395155852984804,-0.242584949300485,-1.18009126113847,1.9435099097331,-0.293702008105524,-0.277426597934263,1.35136294835319,-0.395155852984804
